Domain,Web_Traffic,Have_At,SubDomain,Prefix/Suffix,Have_IP,URL_Depth,Redirection,TinyURL,Digit_count,Domain_Age,Label
en.wikipedia.org,0,0,0,0,0,2,0,0,0,0,0
nhl.com,0,0,0,0,0,2,0,0,6,0,0
signonsandiego.com,0,0,0,0,0,3,0,0,11,0,0
letrs.indiana.edu,0,0,0,0,0,4,0,0,7,1,0
grantland.com,0,0,0,0,0,2,0,0,4,1,0
canpages.ca,0,0,0,0,0,4,0,0,4,0,0
pktube.onepakistan.com,0,0,0,0,0,1,0,0,0,0,0
dailycomet.com,0,0,0,0,0,4,0,1,17,0,0
mylife.com,0,0,0,0,0,1,0,0,10,0,0
infoboxy.com,0,0,0,0,0,1,0,0,4,0,0
alibris.com,0,0,0,0,0,6,0,0,22,0,0
greatesthockeylegends.com,0,0,0,0,0,3,0,0,6,0,0
youtube.com,0,0,0,0,0,1,0,0,2,0,0
ats.ctsnetjournals.org,0,0,0,0,0,6,0,0,7,0,0
justcartridges.com,0,0,0,0,0,1,0,0,0,0,0
careerleak.com,0,0,0,0,0,1,0,0,0,1,0
in.answers.yahoo.com,0,0,0,0,0,2,0,0,14,0,0
hockeydb.com,0,0,0,0,0,3,0,0,5,0,0
dist10.casen.govoffice.com,0,0,0,0,0,0,0,0,2,0,0
imdb.com,0,0,0,0,0,2,0,0,7,0,0
pktube.onepakistan.com,0,0,0,0,0,1,0,0,4,0,0
fleshies.net,0,0,0,0,0,0,0,0,0,0,0
vodpod.com,0,0,0,0,0,2,0,0,7,0,0
en.wikipedia.org,0,0,0,0,0,2,0,0,0,0,0
listen.to,1,0,0,0,0,1,0,0,0,1,0
shopping.yahoo.com,0,0,0,0,0,1,0,0,9,0,0
bbc.co.uk,0,0,0,0,0,5,0,0,12,0,0
nesn.com,0,0,0,0,0,3,0,0,6,0,0
felbridge.org.uk,0,0,0,0,0,1,0,0,3,0,0
parkcompany.com,0,0,0,0,0,5,0,0,0,0,0
findcountyrecords.com,0,0,0,0,0,3,0,0,0,0,0
espn.go.com,0,0,0,0,0,7,0,0,8,1,0
facebook.com,0,0,0,0,0,1,0,0,0,0,0
realkangnaranaut.com,0,0,0,0,0,1,0,1,0,0,0
fixed-mobile-convergence.tmcnet.com,0,0,0,1,0,5,0,1,15,0,0
road-transport.europages.co.uk,0,0,1,1,0,6,0,0,7,0,0
rt66riders.org,0,0,0,0,0,0,0,0,2,0,0
schoolofservice.org,0,0,0,0,0,0,0,0,0,0,0
detroit.backpage.com,0,0,0,0,0,3,0,0,22,0,0
freeblackberryweb.com,1,0,0,0,0,1,0,0,0,1,0
facebook.com,0,0,0,0,0,3,0,0,15,0,0
encyclopedia2.thefreedictionary.com,0,0,0,0,0,1,0,0,1,0,0
boxofficemojo.com,0,0,0,0,0,1,0,0,0,0,0
linkedin.com,0,0,0,0,0,3,0,0,0,0,0
askubuntu.com,0,0,0,0,0,3,0,0,6,1,0
chacha.com,0,0,0,0,0,2,0,0,0,0,0
louisianalottery.com,0,0,0,0,0,0,0,0,0,0,0
gawker.com,0,0,0,0,0,2,0,0,7,0,0
bluray.highdefdigest.com,0,0,0,0,0,2,0,1,4,0,0
mashable.com,0,0,0,0,0,6,0,0,8,0,0
hotfrog.ca,0,0,0,0,0,2,0,0,0,0,0
randolph-ma.a2zcity.com,0,0,0,1,0,0,0,0,1,0,0
limo-daniel.info,1,0,0,1,0,1,0,0,0,1,0
linkedin.com,0,0,0,0,0,2,0,0,0,0,0
dailymotion.com,0,0,0,0,0,2,0,0,6,0,0
oceanhomeguru.com,1,0,0,0,0,0,0,0,4,1,0
veromi.com,0,0,0,0,0,1,0,0,0,0,0
david-cook.org,1,0,0,1,0,0,0,0,0,0,0
bloody-disgusting.com,0,0,0,1,0,2,0,0,5,1,0
en.wikipedia.org,0,0,0,0,0,2,0,0,0,0,0
en-gb.facebook.com,0,0,0,1,0,1,0,0,1,0,0
centralohio.bbb.org,0,0,0,0,0,0,0,0,0,0,0
encyclopedia.com,0,0,0,0,0,2,0,0,0,0,0
thefullwiki.org,0,0,0,0,0,1,0,0,0,0,0
youtube.com,0,0,0,0,0,1,0,0,1,0,0
en.wikipedia.org,0,0,0,0,0,2,0,0,0,0,0
yatedo.com,0,0,0,0,0,2,0,0,0,0,0
en-gb.facebook.com,0,0,0,1,0,1,0,0,3,0,0
wn.com,0,0,0,0,0,1,0,0,0,0,0
dealarmstrong.com,1,0,0,0,0,0,0,0,0,0,0
thefullwiki.org,0,0,0,0,0,1,0,0,0,0,0
kienthuc.net.vn,1,0,0,0,0,2,0,0,6,1,0
en.wikipedia.org,0,0,0,0,0,2,0,0,0,0,0
myspace.com,0,0,0,0,0,1,0,0,0,0,0
ticketmaster.com,0,0,0,0,0,3,0,0,6,1,0
elliottbaybook.com,0,0,0,0,0,3,0,0,0,0,0
wildtangent.com,0,0,0,0,0,2,0,1,0,1,0
familytreemaker.genealogy.com,0,0,0,0,0,7,0,0,4,0,0
china-film-industry.com,1,0,0,1,0,0,0,0,0,1,0
blog.fagstein.com,0,0,0,0,0,2,0,0,0,0,0
trueknowledge.com,0,0,0,0,0,2,0,0,0,0,0
berecruited.com,0,0,0,0,0,5,0,0,0,0,0
biancabeauchamp.com,0,0,0,0,0,1,0,0,0,0,0
hcrprogram.com,1,0,0,0,0,0,0,0,0,0,0
facebook.com,0,0,0,0,0,3,0,0,10,0,0
answers.com,0,0,0,0,0,2,0,0,0,1,0
puertoricoislandersfc.com,0,0,0,0,0,1,0,0,3,0,0
linkedin.com,0,0,0,0,0,4,0,0,0,0,0
courts.ky.gov,0,0,0,0,0,0,0,0,0,1,0
shiporsheep.com,0,0,0,0,0,0,0,0,0,0,0
shanekorte.com,1,0,0,0,0,0,0,0,0,1,0
realestate.canada.oodle.com,0,0,0,0,0,3,0,0,10,0,0
freebase.com,0,0,0,0,0,7,0,0,0,0,0
allmusic.com,0,0,0,0,0,2,0,0,6,0,0
videosurf.com,0,0,0,0,0,1,0,0,4,0,0
lanamaine.org,1,0,0,0,0,0,0,0,0,1,0
superpages.com,0,0,0,0,0,3,0,0,10,1,0
plato.stanford.edu,0,0,0,0,0,2,0,0,0,1,0
canadian-money-advisor.ca,0,0,0,1,0,2,0,0,2,0,0
bukisa.com,0,0,0,0,0,2,0,0,0,0,0
nndb.com,0,0,0,0,0,3,0,0,12,0,0
mapsofworld.com,0,0,0,0,0,4,0,0,0,0,0
eurobasket.com,0,0,0,0,0,1,0,1,4,0,0
actresses.pick2web.com,0,0,0,0,0,2,0,0,5,0,0
torcache.net,0,0,1,0,0,2,0,0,24,0,0
womacknet.net,0,0,0,0,0,3,0,0,2,1,0
athletic.net,0,0,0,0,0,2,0,0,6,0,0
themorrisclan.com,1,0,0,0,0,2,0,0,9,0,0
names.whitepages.com,0,0,0,0,0,2,0,0,0,0,0
gaboroneairportcarrental.com,1,0,0,0,0,0,0,0,0,1,0
bizofbaseball.com,0,0,0,0,0,1,0,0,10,0,0
aeispeakers.com,0,0,0,0,0,1,0,0,4,0,0
metacafe.com,0,0,0,0,0,3,0,0,7,0,0
spokeo.com,0,0,0,0,0,1,0,0,0,1,0
modelmayhem.com,0,0,0,0,0,1,0,0,6,0,0
gothiclolitawigs.deviantart.com,0,0,0,0,0,0,0,1,0,0,0
trailers.apple.com,0,0,0,0,0,3,0,0,0,1,0
simple.wikipedia.org,0,0,0,0,0,2,0,0,0,0,0
youtube.com,0,0,0,0,0,1,0,0,3,0,0
ctr.concordia.ca,0,0,0,0,0,3,0,0,10,0,0
amazon.com,0,0,0,0,0,3,0,0,5,0,0
legendsofhockey.net,0,0,0,0,0,3,0,0,5,0,0
genealogie.org,0,0,0,0,0,3,0,0,0,0,0
hmsschool.com,1,0,0,0,0,0,0,0,0,0,0
scribd.com,0,0,0,0,0,3,0,0,8,1,0
thefinancialexpress-bd.com,0,0,0,1,0,1,0,0,5,0,0
tribecards.net,0,0,0,0,0,3,0,0,14,0,0
mscbenin.com,1,0,0,0,0,0,0,0,0,0,0
vooxi.com,0,0,0,0,0,3,0,0,14,1,0
nwfighting.com,0,0,0,0,0,1,0,0,0,0,0
bookrags.com,0,0,0,0,0,1,0,0,0,0,0
people.famouswhy.com,0,0,0,0,0,1,0,0,0,0,0
en.wikipedia.org,0,0,0,0,0,2,0,0,0,0,0
sportsillustrated.cnn.com,0,0,0,0,0,8,0,0,4,0,0
en.wikipedia.org,0,0,1,0,0,2,0,0,0,0,0
airliners.net,0,0,0,0,0,2,0,0,0,0,0
alivelyrics.com,0,0,0,0,0,2,0,0,0,0,0
youtube.com,0,0,0,0,0,1,0,0,0,0,0
spokeo.com,0,0,0,0,0,1,0,0,0,1,0
facebook.com,0,0,0,0,0,1,0,0,0,0,0
facebook.com,0,0,0,0,0,3,0,0,15,0,0
placesimpson.com,0,0,0,0,0,0,0,0,0,0,0
batteryinyourleg.com,0,0,0,0,0,5,0,0,8,0,0
12manage.com,0,0,0,0,0,0,0,0,2,1,0
venturebeat.com,0,0,0,0,0,4,0,1,23,0,0
historylearningsite.co.uk,0,0,0,0,0,1,0,0,8,0,0
ratemyteachers.com,0,0,0,0,0,2,0,0,5,0,0
zimbio.com,0,0,0,0,0,1,0,0,0,0,0
mahalo.com,0,0,0,0,0,1,0,0,0,0,0
amazon.com,0,0,0,0,0,3,0,0,6,0,0
en.wikipedia.org,0,0,0,0,0,2,0,0,0,0,0
eskimotube.com,0,0,0,0,0,1,0,0,2,0,0
blockbuster.com,0,0,0,0,0,4,0,0,5,1,0
voices.washingtonpost.com,0,0,0,0,0,4,0,1,6,1,0
ucomparehealthcare.com,0,0,0,0,0,2,0,0,0,0,0
us.macmillan.com,0,0,0,0,0,2,0,0,0,0,0
linkedin.com,0,0,0,0,0,4,0,0,0,0,0
yourlust.com,0,0,0,0,0,2,0,1,0,0,0
twitvid.com,0,0,0,0,0,1,0,0,1,0,0
gowlings.com,0,0,0,0,0,2,0,0,2,0,0
linkedin.com,0,0,0,0,0,5,0,0,7,0,0
ehow.com,0,0,0,0,0,1,0,0,7,1,0
findingaids.princeton.edu,0,0,0,0,0,1,0,0,4,1,0
uncoached.com,0,0,0,0,0,4,0,0,8,0,0
fileguru.com,0,0,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,0,0,0,2,0,0,0,0,0
allbusiness.com,0,0,0,0,0,3,0,0,7,0,0
biomedexperts.com,0,0,0,0,0,3,0,0,6,0,0
facebook.com,0,0,0,0,0,1,0,0,17,0,0
actiongirls.com,0,0,0,0,0,0,0,0,0,0,0
linkedin.com,0,0,0,0,0,2,0,0,5,0,0
b9dm.com,0,0,0,0,0,18,0,0,5,0,0
meetup.com,0,0,0,0,0,0,0,0,0,0,0
escortchennai.com,0,0,0,0,0,0,0,0,0,0,0
tobogo.net,0,0,0,0,0,2,0,0,4,0,0
jewell.edu,0,0,0,0,0,4,0,0,4,1,0
dfwcatholic.org,0,0,0,0,0,2,0,0,5,0,0
jdcarr.com,0,0,0,0,0,1,0,0,0,0,0
techcrunch.com,0,0,0,0,0,4,0,0,8,0,0
amazon.com,0,0,0,0,0,3,0,0,10,0,0
goodreads.com,0,0,0,0,0,3,0,0,4,0,0
freemasonry.bcy.ca,1,0,0,0,0,2,0,0,0,0,0
facebook.com,0,0,0,0,0,3,0,0,10,0,0
lead411.com,0,0,0,0,0,1,0,0,9,0,0
coe.sdsu.edu,0,0,0,0,0,0,0,0,0,1,0
blog.metmuseum.org,0,0,0,0,0,3,0,0,0,0,0
librarything.com,0,0,0,0,0,2,0,0,0,0,0
nguyentandung.org,0,0,0,0,0,1,0,0,0,0,0
tourism.tallinn.ee,0,0,0,0,0,2,0,0,0,0,0
rooftopcomedy.com,0,0,0,0,0,2,0,0,0,0,0
shreveportbossierfunguide.com,0,0,0,0,0,1,0,0,3,0,0
wn.com,0,0,0,0,0,1,0,0,0,0,0
movies.nytimes.com,0,0,0,0,0,3,0,0,6,0,0
sharkspage.com,0,0,0,0,0,1,0,0,0,0,0
orangepower.com,0,0,0,0,0,2,0,0,6,0,0
interpark.com,0,0,0,0,0,2,0,0,21,0,0
eastbayexpress.com,0,0,0,0,0,3,0,0,7,0,0
pastorsteveweaver.wordpress.com,0,0,0,0,0,4,0,0,8,0,0
stackoverflow.com,0,0,0,0,0,3,0,0,8,1,0
people.famouswhy.com,0,0,0,0,0,1,0,0,0,0,0
house.mo.gov,0,0,0,0,0,1,0,0,7,1,0
topix.com,0,0,0,0,0,2,0,1,0,0,0
cornellsun.com,0,0,0,0,0,2,0,0,5,0,0
rottentomatoes.com,0,0,0,0,0,2,0,0,0,0,0
allstarpics.net,0,0,0,0,0,2,0,0,0,0,0
nfl.com,0,1,0,0,0,5,0,0,15,0,0
blog.sfgate.com,0,0,0,0,0,5,0,0,8,1,0
genforum.genealogy.com,0,0,0,0,0,1,0,0,0,0,0
cvent.com,0,0,0,0,0,3,0,1,13,0,0
en.wikipedia.org,0,0,0,0,0,2,0,0,0,0,0
myspace.com,0,0,0,0,0,1,0,0,0,0,0
shoemall.com,0,0,0,0,0,2,0,0,0,0,0
123people.ca,0,0,0,0,0,2,0,0,3,0,0
andreacevedo.wordpress.com,0,0,0,0,0,0,0,0,0,0,0
famouswhy.com,0,0,0,0,0,3,0,0,0,0,0
theories-conspiracy.com,1,0,0,1,0,0,0,0,0,1,0
atwater-lausd-ca.schoolloop.com,0,0,0,1,0,0,0,0,0,0,0
wellness.com,0,0,0,0,0,6,0,0,7,0,0
imdb.com,0,0,0,0,0,2,0,0,7,0,0
singing-ancestors.blogspot.com,1,0,0,1,0,3,0,1,6,1,0
associatedcontent.com,0,0,0,0,0,3,0,1,11,0,0
examiner.com,0,0,0,0,0,2,0,0,4,0,0
theatre.owu.edu,0,0,0,0,0,0,0,0,0,1,0
southland.org,0,0,0,0,0,1,0,0,14,0,0
absoluteastronomy.com,0,0,0,0,0,2,0,0,0,0,0
zimbio.com,0,0,0,0,0,2,0,0,0,0,0
wn.com,0,0,0,0,0,1,0,0,0,0,0
lansingstatejournal.com,0,0,0,0,0,5,0,0,17,0,0
skyrock.com,0,0,0,0,0,2,0,0,3,1,0
flickr.com,0,1,0,0,0,3,0,0,20,0,0
toeflgoanywhere.org,0,0,0,0,0,1,0,0,0,0,0
stjohncatholicmclean.org,0,0,0,0,0,2,0,0,0,0,0
espn.go.com,0,0,0,0,0,6,0,0,8,1,0
allrovi.com,0,0,0,0,0,2,0,0,5,1,0
booksamillion.com,0,0,0,0,0,4,0,0,9,0,0
dictionary.sensagent.com,0,0,0,0,0,2,0,1,0,0,0
discoverychannel.ca,0,0,0,0,0,1,0,0,5,0,0
musictory.com,0,0,0,0,0,2,0,0,0,0,0
lhe-sexo.info,1,0,0,1,0,2,0,0,0,1,0
mp3bear.com,0,0,0,0,0,0,0,0,1,0,0
tvrage.com,0,0,0,0,0,2,0,0,4,0,0
amazon.com,0,0,0,0,0,3,0,0,9,0,0
publicrecords.com,0,0,0,0,0,2,0,0,0,0,0
smalleymedical.com,1,0,0,0,0,0,0,0,0,0,0
spoke.com,0,0,0,0,0,3,0,0,2,0,0
mylife.com,0,0,0,0,0,1,0,0,0,0,0
tennisnow.com,0,0,0,0,0,3,0,0,4,0,0
en.wikipedia.org,0,0,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,0,0,0,2,0,0,3,0,0
apartments.canada.oodle.com,0,0,0,0,0,1,0,0,0,0,0
ufc.com,0,0,0,0,0,2,0,0,3,0,0
commons.wikimedia.org,0,0,0,0,0,2,0,0,0,0,0
ihavenet.com,0,0,0,0,0,1,0,1,4,0,0
dictionary.sensagent.com,0,0,0,0,0,2,0,1,0,0,0
cals.vt.edu,0,0,0,0,0,0,0,0,0,1,0
swift.tahoma.wednet.edu,0,0,1,0,0,3,0,0,0,1,0
jaws25.com,1,0,0,0,0,0,0,0,2,0,0
dvrbs.com,0,0,0,0,0,2,0,0,2,0,0
mattheafey.com,0,0,0,0,0,1,0,0,0,0,0
correios.com.br,1,0,0,0,0,4,0,0,0,1,0
cookeatshare.com,0,0,0,0,0,2,0,0,0,0,0
tripadvisor.com,0,0,0,0,0,1,0,0,11,1,0
southafrica.indymedia.org,0,0,0,0,0,1,0,0,4,0,0
pinnacle-travel.org,0,0,0,1,0,2,0,0,0,0,0
nfb.ca,0,0,0,0,0,2,0,0,0,0,0
stlyrics.com,0,0,0,0,0,4,0,0,11,0,0
prohockeytalk.nbcsports.com,0,0,0,0,0,4,0,0,8,0,0
youtube.com,0,0,0,0,0,1,0,0,1,0,0
correios.com.br,1,0,0,0,0,4,0,0,0,1,0
goliath.ecnext.com,0,0,0,0,0,2,0,1,11,0,0
newspapers24.com,0,0,0,0,0,3,0,0,2,0,0
metrodemontreal.com,0,0,0,0,0,3,0,0,0,0,0
house.missouri.gov,0,0,0,0,0,4,0,0,6,1,0
amazon.com,0,0,0,0,0,3,0,0,7,0,0
herocomplex.latimes.com,0,0,0,0,0,4,0,0,8,0,0
sjhs65.com,0,0,0,0,0,1,0,0,2,0,0
archive.org,0,0,0,0,0,3,0,0,28,0,0
france.english-schools.org,0,0,0,1,0,0,0,0,0,0,0
otday.wordpress.com,0,0,0,0,0,2,0,0,2,0,0
risorse.web.it,0,0,0,0,0,4,0,0,10,0,0
limaohio.craigslist.org,0,0,0,0,0,2,0,0,10,0,0
amazon.com,0,0,0,0,0,3,0,0,5,0,0
abpanama.com,0,0,0,0,0,2,0,0,0,0,0
chinatravel.com,0,0,0,0,0,1,0,0,0,0,0
facebook.com,0,0,0,0,0,3,0,0,10,0,0
singerpictures.com,0,0,0,0,0,1,0,0,0,0,0
wn.com,0,0,0,0,0,1,0,0,4,0,0
codecanyon.net,0,0,0,0,0,1,0,0,5,0,0
news.lalate.com,0,0,0,0,0,4,0,0,8,0,0
temescalcreekmedicine.com,1,0,0,0,0,1,0,0,0,1,0
wvgenweb.org,0,0,0,0,0,3,0,0,0,0,0
baseball-reference.com,0,0,0,1,0,2,0,0,5,0,0
quora.com,0,0,0,0,0,1,0,0,0,0,0
gazette.gc.ca,1,0,0,0,0,6,0,0,13,1,0
interpark.com,0,0,1,0,0,2,0,0,13,0,0
sanfranciscofactoringcompanies.com,1,0,0,0,0,0,0,0,0,1,0
soleredemption.com,0,0,0,0,0,1,0,0,0,0,0
500px.com,0,0,0,0,0,3,0,1,19,0,0
allposters.com,0,0,0,0,0,2,0,0,5,1,0
nomadespace.com,1,0,0,0,0,3,0,0,1,0,0
tripadvisor.com,0,0,0,0,0,1,0,0,13,1,0
ancientegypt.hypermart.net,0,0,0,0,0,2,0,0,0,0,0
ellenmacarthurfoundation.org,0,0,0,0,0,3,0,0,0,0,0
traveltips24.com,0,0,0,0,0,1,0,0,2,1,0
kotaku.com,0,0,0,0,0,2,0,0,11,1,0
linkedin.com,0,0,0,0,0,4,0,0,0,0,0
thenextweb.com,0,0,0,0,0,5,0,0,8,0,0
absoluteastronomy.com,0,0,0,0,0,2,0,0,0,0,0
dailymail.co.uk,0,0,0,0,0,3,0,0,7,0,0
web.minorleaguebaseball.com,0,0,1,0,0,2,0,0,16,0,0
encyclopedia.com,0,0,0,0,0,2,0,0,0,0,0
last.fm,0,0,0,0,0,2,0,0,0,0,0
fabpedigree.com,0,0,0,0,0,2,0,0,9,0,0
milebymile.com,0,0,0,0,0,5,0,0,3,1,0
blog.visitrenotahoe.com,0,0,0,0,0,4,0,0,6,0,0
imdb.com,0,0,0,0,0,2,0,0,7,0,0
en.wikipedia.org,0,0,0,0,0,2,0,0,0,0,0
wb-jackfrost.warnerbros.com,0,0,0,1,0,0,0,0,0,0,0
sarveshdreamworld.blogspot.com,1,0,0,0,0,1,0,1,8,1,0
stackoverflow.com,0,0,0,0,0,3,0,0,7,1,0
sooners.pedia.com,0,0,0,0,0,0,0,0,0,0,0
czech.meetup.com,0,0,0,0,0,4,0,0,0,0,0
myhugeclit.com,1,0,0,0,0,2,0,1,0,1,0
be.linkedin.com,0,0,0,0,0,4,0,0,0,0,0
ville.perce.qc.ca,1,0,0,0,0,0,0,0,1,1,0
ultimatedallas.com,0,0,0,0,0,2,0,0,0,0,0
wardlaw.gatech.edu,0,0,0,0,0,0,0,0,0,1,0
musicfolio.com,0,0,0,0,0,2,0,0,0,0,0
questia.com,0,0,0,0,0,3,0,0,0,0,0
torcache.net,0,0,1,0,0,2,0,0,28,0,0
rotoworld.com,0,0,0,0,0,4,0,0,4,0,0
facebook.com,0,0,0,0,0,1,0,0,10,0,0
jumpnplace.net,0,0,0,0,0,0,0,0,0,0,0
greatschools.org,0,0,0,0,0,3,0,0,4,0,0
commons.wikimedia.org,0,0,0,0,0,2,0,0,0,0,0
facebook.com,0,0,0,0,0,1,0,0,0,0,0
cpsc.gov,0,0,0,0,0,4,0,0,7,1,0
dict.cc,0,0,0,0,0,0,0,0,0,0,0
famouswhy.com,0,0,0,0,0,3,0,0,5,0,0
myspace.com,0,0,0,0,0,1,0,0,0,0,0
pipl.com,0,0,0,0,0,4,0,0,0,0,0
facebook.com,0,0,0,0,0,1,0,0,0,0,0
repairpal.com,0,0,0,0,0,3,0,0,2,0,0
houstonpress.com,0,0,0,0,0,1,0,0,2,0,0
kingpinblues.com,1,0,0,0,0,0,0,0,0,1,0
communityfoodmoray.co.uk,0,0,0,0,0,0,0,0,0,0,0
wsn.com,0,0,0,0,0,2,0,0,2,0,0
listenonline24.com,0,0,0,0,0,2,0,0,6,1,0
lyrics.com,0,0,0,0,0,1,0,0,0,0,0
neimanmarcus.com,0,0,0,0,0,3,0,0,9,1,0
local.yahoo.com,0,0,0,0,0,1,0,0,8,0,0
billiard-antiques.com,0,0,0,1,0,2,0,0,0,0,0
mademan.com,0,0,0,0,0,2,0,0,0,1,0
interpark.com,0,0,0,0,0,2,0,0,3,0,0
frankfurtair.com,1,0,0,0,0,0,0,0,0,1,0
people.famouswhy.com,0,0,0,0,0,1,0,0,0,0,0
investing.businessweek.com,0,0,0,0,0,4,0,0,8,1,0
quantum-mind-power.com,0,0,0,1,0,1,0,0,1,0,0
en.wikipedia.org,0,0,0,0,0,2,0,0,0,0,0
manufacturedirections.net,1,0,0,0,0,3,0,0,6,1,0
en.wordpress.com,0,0,0,0,0,2,0,0,0,0,0
192.com,0,0,0,0,0,4,0,0,3,0,0
celebdomain.com,0,0,0,0,0,1,0,0,0,0,0
thefullwiki.org,0,0,0,0,0,1,0,0,0,0,0
music.yahoo.com,0,0,0,0,0,1,0,0,0,0,0
spoke.com,0,0,0,0,0,3,0,0,0,0,0
clanboyd.info,0,0,0,0,0,4,0,0,0,0,0
pennathletics.com,0,0,0,0,0,1,0,0,9,0,0
artscan.cfa.cmu.edu,0,0,1,0,0,2,0,0,3,1,0
en.wikipedia.org,0,0,0,0,0,2,0,0,0,0,0
youtube.com,0,0,0,0,0,1,0,0,3,0,0
histopolis.com,0,0,0,0,0,5,0,0,0,0,0
westport-news.com,0,0,0,1,0,3,0,0,6,1,0
glassdoor.com,0,0,0,0,0,2,0,0,2,0,0
hemmings.com,0,0,0,0,0,6,0,0,10,1,0
wwar.com,0,0,0,0,0,3,0,0,0,0,0
slofolks.org,0,0,0,0,0,1,0,0,0,0,0
nguyentandung.org,0,0,0,0,0,1,0,0,0,0,0
linkedin.com,0,0,0,0,0,4,0,0,0,0,0
abacci.com,0,0,0,0,0,2,0,0,0,0,0
myspace.com,0,0,0,0,0,4,0,0,8,0,0
wiseheads.com.au,1,0,0,0,0,1,0,0,0,1,0
martincwiner.com,0,0,0,0,0,1,0,0,0,0,0
gianteagle.com,0,0,0,0,0,0,0,0,0,0,0
flixster.com,0,0,0,0,0,2,0,0,0,0,0
eastbayproperty.com,0,0,0,0,0,0,0,0,0,0,0
aboriginalartdirectory.com,0,0,0,0,0,2,0,0,2,0,0
facebook.com,0,0,0,0,0,1,0,0,1,0,0
videosurf.com,0,0,0,0,0,2,0,0,0,0,0
nhs.uk,1,0,0,0,0,4,0,0,0,1,0
wiki.name.com,0,0,0,0,0,2,0,0,0,0,0
manta.com,0,0,0,0,0,3,0,0,2,0,0
glassland.com,0,0,0,0,0,2,0,0,6,0,0
marxists.org,0,0,0,0,0,3,0,0,0,0,0
loc.gov,0,0,0,0,0,4,0,0,0,1,0
aviationartprints.com,0,0,0,0,0,1,0,0,0,0,0
electronichouse.com,0,0,0,0,0,3,0,0,4,0,0
voicesand.com,0,0,0,0,0,3,0,0,0,1,0
en.wikipedia.org,0,0,0,0,0,2,0,0,0,0,0
mylife.com,0,0,0,0,0,1,0,0,0,0,0
allstarpics.net,0,0,0,0,0,2,0,0,0,0,0
nz.answers.yahoo.com,0,0,0,0,0,2,0,0,15,0,0
midland74.com,1,0,0,0,0,1,0,0,3,1,0
poststar.com,0,0,0,0,0,5,0,0,22,0,0
ideamarketers.com,0,0,0,0,0,2,0,0,5,0,0
british-history.ac.uk,1,0,0,1,0,1,0,0,5,1,0
live.autosport.com,0,0,0,0,0,3,0,1,3,1,0
ksd.uscourts.gov,0,0,0,0,0,0,0,0,0,1,0
naia.cstv.com,0,0,0,0,0,2,0,0,6,0,0
borealconstruction.com,1,0,0,0,0,0,0,0,0,0,0
content.usatoday.com,0,0,0,0,0,3,0,0,8,0,0
distractify.com,0,0,0,0,0,10,0,0,22,0,0
schools.privateschoolsreport.com,0,0,0,0,0,3,0,1,0,0,0
venturebeat.com,0,0,0,0,0,4,0,1,10,0,0
exclaim.ca,1,0,0,0,0,2,0,0,0,0,0
telebisyon.net,0,0,0,0,0,1,0,0,0,0,0
hometeamsonline.com,0,0,0,0,0,2,0,0,6,0,0
allison-valenzuela.suite101.com,0,0,0,1,0,1,0,0,9,0,0
thefightnerd.com,0,0,0,0,0,1,0,0,3,1,0
rhode-island-divorce-records.com,1,0,0,1,0,0,0,0,0,0,0
webinformation.co,0,0,0,0,0,1,0,0,0,0,0
centralusanews.com,1,0,0,0,0,0,0,0,0,0,0
topix.com,0,0,0,0,0,2,0,1,0,0,0
timshuff.com,1,0,0,0,0,0,0,0,0,0,0
newhavenrtc.com,0,0,0,0,0,0,0,0,0,0,0
medium.com,0,1,0,0,0,2,0,0,7,0,0
songlyrics.com,0,0,0,0,0,1,0,0,0,0,0
st-lawrencecokayaking.com,1,0,0,1,0,0,0,0,0,1,0
netglimse.com,0,0,0,0,0,4,0,0,0,0,0
youtube.com,0,0,0,0,0,1,0,0,2,0,0
thegazette.com,0,0,0,0,0,4,0,0,8,0,0
kansan.com,0,0,0,0,0,5,0,0,6,0,0
imdb.com,0,0,0,0,0,2,0,0,7,0,0
rsssf.com,0,0,0,0,0,2,0,0,2,0,0
classicalarchives.com,0,0,0,0,0,2,0,0,6,1,0
yellowpages.com,0,0,0,0,0,2,0,0,0,1,0
movies.yahoo.com,0,0,0,0,0,3,0,0,10,0,0
newgirl.ro,0,0,0,0,0,0,0,0,0,0,0
blog.moviefone.com,0,0,0,0,0,4,0,0,8,0,0
greatnavalimages.com,0,0,0,0,0,2,0,0,3,0,0
rottentomatoes.com,0,0,0,0,0,2,0,0,0,0,0
muarchives.missouri.edu,0,0,0,0,0,1,0,0,0,1,0
stthomasre.com,0,0,0,0,0,2,0,0,0,0,0
archive.org,0,0,0,0,0,3,0,0,4,0,0
gov.louisiana.gov,0,0,0,0,0,0,0,0,0,1,0
mirtesen.ru,0,0,0,0,0,1,0,0,29,0,0
en.wikipedia.org,0,0,0,0,0,2,0,0,0,0,0
oregonconroys.com,1,0,0,0,0,0,0,0,0,0,0
huu.unimelb.edu.au,0,0,1,0,0,2,0,0,0,1,0
en.wikipedia.org,0,0,0,0,0,2,0,0,4,0,0
say-move.org,0,0,0,1,0,1,0,0,2,0,0
vodpod.com,0,0,0,0,0,2,0,0,7,0,0
tripadvisor.com,0,0,0,0,0,1,0,0,11,1,0
